"","scaffold","start","end","mid","sites","pi_meg","pi_toro","dxy_meg_toro","Fst_meg_toro","windowID"
"11246","scaffold_140",1100001,1150000,1124420,4207,0.0401,0.0434,0.0609,0.1897,11246
"11247","scaffold_140",1150001,1200000,1173521,5119,0.0863,0.0977,0.1052,0.0686,11247
"11248","scaffold_140",1200001,1250000,1226447,4663,0.0627,0.0826,0.0794,0.0455,11248
"11249","scaffold_140",1250001,1300000,1276047,4487,0.1124,0.1195,0.13,0.0582,11249
"11250","scaffold_140",1300001,1350000,1327507,4578,0.1019,0.1212,0.116,0.0199,11250
"11251","scaffold_140",1350001,1400000,1375792,4565,0.0549,0.0634,0.0716,0.0968,11251
"11252","scaffold_140",1400001,1450000,1423714,4943,0.0839,0.0993,0.1031,0.0603,11252
"11253","scaffold_140",1450001,1500000,1474598,3939,0.0678,0.0766,0.0852,0.0844,11253
"11254","scaffold_140",1500001,1550000,1524073,3961,0.0457,0.0521,0.0691,0.1739,11254
"11255","scaffold_140",1550001,1600000,1573444,4145,0.1268,0.1369,0.1405,0.0322,11255
"11256","scaffold_140",1600001,1650000,1624848,3791,0.0658,0.0759,0.0769,0.042,11256
"11257","scaffold_140",1650001,1700000,1673427,4155,0.0955,0.1383,0.1245,0.0327,11257
"11258","scaffold_140",1700001,1750000,1724761,4466,0.0622,0.0713,0.0801,0.0931,11258
"11259","scaffold_140",1750001,1800000,1775442,3989,0.0415,0.0498,0.0518,0.0653,11259
"11260","scaffold_140",1800001,1850000,1825813,3755,0.0495,0.045,0.058,0.103,11260
"11261","scaffold_140",1850001,1900000,1873588,4082,0.0368,0.0453,0.051,0.1112,11261
"11262","scaffold_140",1900001,1950000,1922232,4291,0.137,0.1436,0.1481,0.0274,11262
"11263","scaffold_140",1950001,2000000,1973743,3803,0.0709,0.0563,0.0816,0.1241,11263
"11264","scaffold_140",2000001,2050000,2025708,4635,0.0833,0.1073,0.1032,0.0411,11264
"11265","scaffold_140",2050001,2100000,2075363,4449,0.0907,0.0752,0.0939,0.0625,11265
"11266","scaffold_140",2100001,2150000,2116253,3504,0.0816,0.0691,0.0863,0.0683,11266
"11267","scaffold_141",1,50000,27082,4289,0.0593,0.058,0.0679,0.0747,11267
"11268","scaffold_141",50001,100000,75363,4777,0.0843,0.0745,0.0951,0.0909,11268
"11269","scaffold_141",100001,150000,126230,4560,0.0367,0.0651,0.0634,0.1143,11269
"11270","scaffold_141",150001,200000,175663,4455,0.0987,0.0881,0.1098,0.0815,11270
"11271","scaffold_141",200001,250000,225663,4467,0.069,0.0862,0.0947,0.1014,11271
"11272","scaffold_141",250001,300000,275070,4860,0.0624,0.0827,0.0824,0.0654,11272
"11273","scaffold_141",300001,350000,324905,4683,0.1102,0.1329,0.1341,0.0504,11273
"11274","scaffold_141",350001,400000,374907,4962,0.0584,0.0679,0.0705,0.056,11274
"11275","scaffold_141",400001,450000,425097,4559,0.0411,0.0597,0.048,-0.0259,11275
"11276","scaffold_141",450001,500000,475591,4261,0.0505,0.0556,0.0606,0.0678,11276
"11277","scaffold_141",500001,550000,526280,4921,0.0785,0.0871,0.0946,0.0676,11277
"11278","scaffold_141",550001,600000,574016,4300,0.0724,0.0944,0.0916,0.048,11278
"11279","scaffold_141",600001,650000,624613,5037,0.1315,0.1212,0.1366,0.0394,11279
"11280","scaffold_141",650001,700000,674366,5462,0.1092,0.1256,0.1333,0.065,11280
"11281","scaffold_141",700001,750000,726002,4323,0.0971,0.0793,0.1025,0.0755,11281
"11282","scaffold_141",750001,800000,775045,4408,0.1025,0.1135,0.1253,0.0756,11282
"11283","scaffold_141",800001,850000,826690,4691,0.0901,0.1098,0.1163,0.0774,11283
"11284","scaffold_141",850001,900000,874370,4734,0.1416,0.1468,0.1524,0.0282,11284
"11285","scaffold_141",900001,950000,927074,4944,0.1025,0.1243,0.1265,0.0559,11285
"11286","scaffold_141",950001,1000000,975587,4416,0.047,0.0499,0.058,0.0911,11286
"11287","scaffold_141",1000001,1050000,1025435,4742,0.056,0.064,0.0735,0.1033,11287
"11288","scaffold_141",1050001,1100000,1075000,5224,0.0793,0.0773,0.0877,0.0573,11288
"11289","scaffold_141",1100001,1150000,1125732,4272,0.0359,0.0449,0.0516,0.1245,11289
"11290","scaffold_141",1150001,1200000,1173861,4053,0.0509,0.0677,0.0728,0.1052,11290
"11291","scaffold_141",1200001,1250000,1224717,4812,0.0653,0.0816,0.1008,0.1608,11291
"11292","scaffold_141",1250001,1300000,1275701,4532,0.0554,0.0644,0.0823,0.1604,11292
"11293","scaffold_141",1300001,1350000,1323499,4910,0.0706,0.0781,0.114,0.2142,11293
"11294","scaffold_141",1350001,1400000,1374308,4133,0.0482,0.0713,0.0916,0.2167,11294
"11295","scaffold_141",1400001,1450000,1424761,4268,0.0548,0.0768,0.0892,0.1551,11295
"11296","scaffold_141",1450001,1500000,1473684,4795,0.044,0.0833,0.0814,0.128,11296
"11297","scaffold_141",1500001,1550000,1524104,4824,0.0504,0.0742,0.0726,0.0789,11297
"11298","scaffold_141",1550001,1600000,1574538,4677,0.0697,0.1071,0.1024,0.0762,11298
"11299","scaffold_141",1600001,1650000,1624220,4511,0.0604,0.0634,0.0734,0.086,11299
"11300","scaffold_141",1650001,1700000,1672808,4759,0.0689,0.09,0.1049,0.1416,11300
"11301","scaffold_141",1700001,1750000,1724554,3779,0.0429,0.045,0.0627,0.1786,11301
"11302","scaffold_141",1750001,1800000,1775065,4326,0.0728,0.0635,0.0878,0.1264,11302
"11303","scaffold_141",1800001,1850000,1823875,4547,0.0888,0.101,0.1143,0.0947,11303
"11304","scaffold_141",1850001,1900000,1876179,4472,0.0593,0.0572,0.078,0.1467,11304
"11305","scaffold_141",1900001,1950000,1923534,5108,0.0973,0.1251,0.1232,0.0527,11305
"11306","scaffold_141",1950001,2000000,1974600,4799,0.0718,0.077,0.0809,0.0427,11306
"11307","scaffold_141",2000001,2050000,2025610,5074,0.1081,0.111,0.1146,0.0226,11307
"11308","scaffold_141",2050001,2100000,2075350,4106,0.0643,0.0764,0.0876,0.1115,11308
"11309","scaffold_141",2100001,2150000,2120427,3578,0.062,0.0795,0.0861,0.1008,11309
"11310","scaffold_142",1,50000,24690,5190,0.11,0.1267,0.1341,0.0638,11310
"11311","scaffold_142",50001,100000,74728,4829,0.0617,0.0535,0.0717,0.1095,11311
"11312","scaffold_142",100001,150000,123159,5381,0.1197,0.1382,0.1358,0.0263,11312
"11313","scaffold_142",150001,200000,174396,5165,0.0669,0.0812,0.0898,0.0987,11313
"11314","scaffold_142",200001,250000,225031,4436,0.0645,0.0768,0.089,0.1172,11314
"11315","scaffold_142",250001,300000,275649,4465,0.0892,0.0606,0.0903,0.0929,11315
"11316","scaffold_142",300001,350000,324181,5584,0.1417,0.1401,0.1549,0.0479,11316
"11317","scaffold_142",350001,400000,371339,4506,0.0824,0.1315,0.1362,0.1249,11317
"11318","scaffold_142",400001,450000,423593,4706,0.1226,0.1248,0.1299,0.0247,11318
"11319","scaffold_142",450001,500000,475280,4075,0.069,0.1039,0.0947,0.0473,11319
"11320","scaffold_142",500001,550000,525477,3893,0.0763,0.0943,0.1067,0.1143,11320
"11321","scaffold_142",550001,600000,574190,4868,0.1524,0.1495,0.1661,0.0484,11321
"11322","scaffold_142",600001,650000,627778,4668,0.1302,0.1342,0.1487,0.0597,11322
"11323","scaffold_142",650001,700000,674017,5344,0.0925,0.1067,0.1195,0.0927,11323
"11324","scaffold_142",700001,750000,723250,4939,0.113,0.1263,0.1371,0.0692,11324
"11325","scaffold_142",750001,800000,775186,5021,0.1295,0.1404,0.1524,0.0619,11325
"11326","scaffold_142",800001,850000,825513,5515,0.1231,0.1231,0.1315,0.0334,11326
"11327","scaffold_142",850001,900000,873350,4529,0.102,0.1334,0.133,0.0627,11327
"11328","scaffold_142",900001,950000,924568,4840,0.1101,0.1397,0.1399,0.0583,11328
"11329","scaffold_142",950001,1000000,975779,5136,0.1157,0.1176,0.1368,0.0807,11329
"11330","scaffold_142",1000001,1050000,1025849,5008,0.0893,0.1177,0.1197,0.0747,11330
"11331","scaffold_142",1050001,1100000,1075520,4948,0.0468,0.0522,0.0683,0.1631,11331
"11332","scaffold_142",1100001,1150000,1121940,4665,0.1141,0.1427,0.1432,0.0558,11332
"11333","scaffold_142",1150001,1200000,1173359,4584,0.0529,0.0811,0.0833,0.1126,11333
"11334","scaffold_142",1200001,1250000,1222620,4646,0.1023,0.1151,0.1252,0.0719,11334
"11335","scaffold_142",1250001,1300000,1274558,4053,0.0373,0.0317,0.0514,0.1979,11335
"11336","scaffold_142",1300001,1350000,1323202,4981,0.0774,0.1102,0.1188,0.1213,11336
"11337","scaffold_142",1350001,1400000,1373828,5099,0.0942,0.1428,0.13,0.0481,11337
"11338","scaffold_142",1400001,1450000,1424967,4159,0.0996,0.127,0.1256,0.053,11338
"11339","scaffold_142",1450001,1500000,1475087,4110,0.0891,0.1114,0.1072,0.0343,11339
"11340","scaffold_142",1500001,1550000,1525227,4677,0.1255,0.1332,0.144,0.0547,11340
"11341","scaffold_142",1550001,1600000,1571646,4347,0.1288,0.1683,0.1583,0.0327,11341
"11342","scaffold_142",1600001,1650000,1624523,3931,0.1079,0.1102,0.1233,0.0627,11342
"11343","scaffold_142",1650001,1700000,1675203,4001,0.0525,0.0708,0.0905,0.1948,11343
"11344","scaffold_142",1700001,1750000,1723122,3979,0.1015,0.1311,0.1383,0.089,11344
"11345","scaffold_142",1750001,1800000,1775175,4075,0.0699,0.0519,0.0887,0.186,11345
"11346","scaffold_142",1800001,1850000,1828317,5677,0.1145,0.1327,0.1412,0.0681,11346
"11347","scaffold_142",1850001,1900000,1877069,4998,0.0653,0.0979,0.0906,0.0543,11347
"11348","scaffold_142",1900001,1950000,1924365,5356,0.0947,0.1567,0.14,0.056,11348
"11349","scaffold_142",1950001,2000000,1973183,4775,0.1197,0.1447,0.1516,0.07,11349
"11350","scaffold_142",2000001,2050000,2025578,4666,0.1315,0.1469,0.1537,0.0506,11350
"11351","scaffold_142",2050001,2100000,2075266,4692,0.0413,0.0618,0.0939,0.2996,11351
"11352","scaffold_142",2100001,2150000,2118893,3695,0.055,0.1018,0.1037,0.145,11352
"11353","scaffold_143",1,50000,24768,4621,0.0726,0.0809,0.0865,0.0608,11353
"11354","scaffold_143",50001,100000,74178,4427,0.0521,0.0471,0.0596,0.0927,11354
"11355","scaffold_143",100001,150000,124703,5820,0.1649,0.1721,0.1744,0.0178,11355
"11356","scaffold_143",150001,200000,175175,5185,0.0672,0.064,0.074,0.0611,11356
"11357","scaffold_143",200001,250000,224161,5263,0.0706,0.076,0.0832,0.0642,11357
"11358","scaffold_143",250001,300000,275040,4584,0.1016,0.1073,0.1193,0.0672,11358
"11359","scaffold_143",300001,350000,323505,4975,0.0692,0.0703,0.0796,0.0667,11359
"11360","scaffold_143",350001,400000,374509,4958,0.1034,0.0911,0.1031,0.0296,11360
"11361","scaffold_143",400001,450000,425755,4960,0.0686,0.0775,0.0815,0.0561,11361
"11362","scaffold_143",450001,500000,476634,3803,0.0509,0.0478,0.0559,0.0626,11362
"11363","scaffold_143",500001,550000,524455,5297,0.0632,0.064,0.0713,0.0576,11363
"11364","scaffold_143",550001,600000,574967,4612,0.0716,0.0734,0.087,0.0923,11364
"11365","scaffold_143",600001,650000,627294,5407,0.0245,0.0275,0.0357,0.1599,11365
"11366","scaffold_143",650001,700000,675335,5022,0.0383,0.0426,0.0482,0.0891,11366
"11367","scaffold_143",700001,750000,724108,4607,0.0333,0.036,0.0478,0.1622,11367
"11368","scaffold_143",750001,800000,774995,4853,0.0366,0.0418,0.0517,0.1406,11368
"11369","scaffold_143",800001,850000,824669,4140,0.047,0.0445,0.0682,0.199,11369
"11370","scaffold_143",850001,900000,875744,5103,0.1113,0.1029,0.1128,0.0261,11370
"11371","scaffold_143",900001,950000,925821,4894,0.0343,0.0455,0.0488,0.1034,11371
"11372","scaffold_143",950001,1000000,975274,4233,0.0873,0.0718,0.0869,0.0444,11372
"11373","scaffold_143",1000001,1050000,1025311,5403,0.0888,0.0831,0.0925,0.037,11373
"11374","scaffold_143",1050001,1100000,1073707,4553,0.0318,0.0365,0.0407,0.0903,11374
"11375","scaffold_143",1100001,1150000,1123913,5115,0.0642,0.0636,0.0732,0.0687,11375
"11376","scaffold_143",1150001,1200000,1174892,4811,0.0921,0.0895,0.1093,0.0937,11376
"11377","scaffold_143",1200001,1250000,1224976,4284,0.0697,0.0766,0.0862,0.0832,11377
"11378","scaffold_143",1250001,1300000,1274976,5454,0.0454,0.0557,0.0641,0.1218,11378
"11379","scaffold_143",1300001,1350000,1323713,4956,0.0266,0.0307,0.0424,0.1976,11379
"11380","scaffold_143",1350001,1400000,1376040,4339,0.0423,0.0428,0.0549,0.1277,11380
"11381","scaffold_143",1400001,1450000,1428115,5325,0.0991,0.107,0.1158,0.0591,11381
"11382","scaffold_143",1450001,1500000,1474913,4253,0.0408,0.0426,0.0654,0.2242,11382
"11383","scaffold_143",1500001,1550000,1526231,4719,0.0758,0.0895,0.0976,0.0846,11383
"11384","scaffold_143",1550001,1600000,1575816,3995,0.0734,0.0926,0.0985,0.0878,11384
"11385","scaffold_143",1600001,1650000,1622259,4674,0.1267,0.1197,0.1371,0.0539,11385
"11386","scaffold_143",1650001,1700000,1673807,3838,0.0367,0.0432,0.0639,0.2354,11386
"11387","scaffold_143",1700001,1750000,1725885,4018,0.0665,0.0625,0.0766,0.0869,11387
"11388","scaffold_143",1750001,1800000,1776035,4628,0.0529,0.0471,0.0574,0.0693,11388
"11389","scaffold_143",1800001,1850000,1824555,4768,0.067,0.059,0.0789,0.1128,11389
"11390","scaffold_143",1850001,1900000,1870900,4889,0.0941,0.1107,0.1121,0.0464,11390
"11391","scaffold_143",1900001,1950000,1925024,4911,0.1076,0.1206,0.1246,0.0451,11391
"11392","scaffold_143",1950001,2000000,1976038,4207,0.0454,0.0681,0.0638,0.0606,11392
"11393","scaffold_143",2000001,2050000,2025203,4290,0.0859,0.0795,0.0973,0.0821,11393
"11394","scaffold_143",2050001,2100000,2074389,4462,0.1016,0.1119,0.1187,0.054,11394
"11395","scaffold_143",2100001,2150000,2105906,1261,0.0973,0.1076,0.1077,0.0256,11395
"11396","scaffold_144",1,50000,22883,7184,0.0603,0.057,0.0607,0.0173,11396
"11397","scaffold_144",50001,100000,72131,6250,0.0621,0.0594,0.0749,0.1058,11397
"11398","scaffold_144",100001,150000,124947,5577,0.0585,0.063,0.071,0.0793,11398
"11399","scaffold_144",150001,200000,175523,5752,0.0841,0.0899,0.1021,0.0811,11399
"11400","scaffold_144",200001,250000,225980,5803,0.0584,0.0608,0.0685,0.0703,11400
"11401","scaffold_144",250001,300000,276530,5986,0.0703,0.0677,0.0766,0.0529,11401
"11402","scaffold_144",300001,350000,324312,6158,0.0883,0.0849,0.0932,0.0376,11402
"11403","scaffold_144",350001,400000,374335,5589,0.0561,0.048,0.0618,0.086,11403
"11404","scaffold_144",400001,450000,423640,5660,0.0694,0.0729,0.0836,0.0818,11404
"11405","scaffold_144",450001,500000,475185,5539,0.0945,0.0925,0.0988,0.0277,11405
"11406","scaffold_144",500001,550000,525093,5678,0.0524,0.0656,0.07,0.0874,11406
"11407","scaffold_144",550001,600000,574950,5503,0.041,0.0431,0.0517,0.105,11407
"11408","scaffold_144",600001,650000,623588,5712,0.057,0.0677,0.0748,0.093,11408
"11409","scaffold_144",650001,700000,676631,4692,0.0563,0.0573,0.0683,0.0936,11409
"11410","scaffold_144",700001,750000,725957,5709,0.0411,0.0387,0.0477,0.0905,11410
"11411","scaffold_144",750001,800000,775779,5247,0.0507,0.0591,0.0596,0.0425,11411
"11412","scaffold_144",800001,850000,825637,4733,0.0737,0.0762,0.0831,0.0522,11412
"11413","scaffold_144",850001,900000,875514,4824,0.0635,0.0691,0.0803,0.0973,11413
"11414","scaffold_144",900001,950000,926668,5352,0.0715,0.0682,0.0774,0.052,11414
"11415","scaffold_144",950001,1000000,976410,5422,0.0469,0.0425,0.0582,0.1323,11415
"11416","scaffold_144",1000001,1050000,1024905,5344,0.0449,0.05,0.0565,0.0889,11416
"11417","scaffold_144",1050001,1100000,1075378,5613,0.0521,0.0439,0.0608,0.1178,11417
"11418","scaffold_144",1100001,1150000,1125847,6215,0.039,0.0451,0.0485,0.0724,11418
"11419","scaffold_144",1150001,1200000,1177429,6883,0.0562,0.0525,0.0617,0.0643,11419
"11420","scaffold_144",1200001,1250000,1224436,6490,0.0727,0.0765,0.0816,0.0454,11420
"11421","scaffold_144",1250001,1300000,1274715,5713,0.0545,0.0751,0.0718,0.0524,11421
"11422","scaffold_144",1300001,1350000,1325962,5230,0.0737,0.0656,0.0757,0.0421,11422
"11423","scaffold_144",1350001,1400000,1375705,5870,0.0624,0.0567,0.0687,0.0716,11423
"11424","scaffold_144",1400001,1450000,1424966,5826,0.0597,0.0552,0.0662,0.0716,11424
"11425","scaffold_144",1450001,1500000,1475066,6209,0.0437,0.0479,0.0535,0.0793,11425
"11426","scaffold_144",1500001,1550000,1523647,5297,0.0409,0.0532,0.0553,0.0831,11426
"11427","scaffold_144",1550001,1600000,1575864,5791,0.0442,0.0394,0.0536,0.1239,11427
"11428","scaffold_144",1600001,1650000,1625993,5597,0.0775,0.0717,0.0835,0.057,11428
"11429","scaffold_144",1650001,1700000,1675293,5295,0.0452,0.0429,0.0513,0.0767,11429
"11430","scaffold_144",1700001,1750000,1726232,5219,0.0545,0.0552,0.0622,0.0641,11430
"11431","scaffold_144",1750001,1800000,1774069,4875,0.0788,0.0773,0.0936,0.0921,11431
"11432","scaffold_144",1800001,1850000,1825068,5331,0.0677,0.0742,0.0817,0.0722,11432
"11433","scaffold_144",1850001,1900000,1874146,4767,0.0456,0.044,0.0582,0.1314,11433
"11434","scaffold_144",1900001,1950000,1927247,6648,0.0338,0.0387,0.0451,0.1112,11434
"11435","scaffold_144",1950001,2000000,1976169,6236,0.0343,0.0381,0.0423,0.0795,11435
"11436","scaffold_144",2000001,2050000,2025199,5535,0.0565,0.0574,0.0651,0.068,11436
"11437","scaffold_144",2050001,2100000,2072466,4316,0.0894,0.075,0.091,0.0513,11437
"11438","scaffold_145",1,50000,21946,4896,0.1077,0.0893,0.106,0.0367,11438
"11439","scaffold_145",50001,100000,73864,3817,0.0766,0.0643,0.0828,0.0809,11439
"11440","scaffold_145",100001,150000,123845,4349,0.0831,0.0705,0.0847,0.0493,11440
"11441","scaffold_145",150001,200000,175369,4387,0.0713,0.0632,0.0818,0.0983,11441
"11442","scaffold_145",200001,250000,224525,4497,0.0885,0.0976,0.1051,0.0621,11442
"11443","scaffold_145",250001,300000,275746,4379,0.0869,0.0753,0.0938,0.0733,11443
"11444","scaffold_145",300001,350000,323744,4255,0.1201,0.1201,0.1392,0.0748,11444
"11445","scaffold_145",350001,400000,375951,4579,0.0783,0.0805,0.0977,0.1052,11445
"11446","scaffold_145",400001,450000,424050,4844,0.0474,0.0567,0.0616,0.0866,11446
"11447","scaffold_145",450001,500000,475238,5223,0.0504,0.0453,0.0605,0.1181,11447
"11448","scaffold_145",500001,550000,524171,5135,0.072,0.067,0.0845,0.0986,11448
"11449","scaffold_145",550001,600000,575546,5476,0.1137,0.0986,0.1164,0.0464,11449
"11450","scaffold_145",600001,650000,625476,5522,0.0893,0.0788,0.0926,0.049,11450
"11451","scaffold_145",650001,700000,674708,5685,0.0749,0.0767,0.0872,0.0712,11451
"11452","scaffold_145",700001,750000,725137,4540,0.0544,0.0547,0.0697,0.1238,11452
"11453","scaffold_145",750001,800000,773737,4651,0.07,0.0723,0.0856,0.0936,11453
"11454","scaffold_145",800001,850000,824276,4463,0.1004,0.0869,0.1049,0.0572,11454
"11455","scaffold_145",850001,900000,875646,4254,0.0508,0.0574,0.0656,0.0985,11455
"11456","scaffold_145",900001,950000,924604,4843,0.0608,0.0585,0.0658,0.0492,11456
"11457","scaffold_145",950001,1000000,975372,4343,0.0847,0.0619,0.0811,0.0506,11457
"11458","scaffold_145",1000001,1050000,1023738,4712,0.1286,0.1462,0.1479,0.0379,11458
"11459","scaffold_145",1050001,1100000,1072523,4506,0.1273,0.1473,0.1434,0.0223,11459
"11460","scaffold_145",1100001,1150000,1125885,4356,0.1034,0.0964,0.1168,0.079,11460
"11461","scaffold_145",1150001,1200000,1173662,4084,0.0801,0.0732,0.0905,0.0836,11461
"11462","scaffold_145",1200001,1250000,1226670,4234,0.0656,0.0795,0.0955,0.1399,11462
"11463","scaffold_145",1250001,1300000,1274011,4169,0.0573,0.0724,0.0792,0.1023,11463
"11464","scaffold_145",1300001,1350000,1324986,4102,0.0771,0.0806,0.0954,0.0965,11464
"11465","scaffold_145",1350001,1400000,1374320,4548,0.0981,0.102,0.1084,0.0411,11465
"11466","scaffold_145",1400001,1450000,1424563,4062,0.0727,0.0806,0.0938,0.1025,11466
"11467","scaffold_145",1450001,1500000,1475795,4825,0.0474,0.0429,0.0559,0.107,11467
"11468","scaffold_145",1500001,1550000,1524547,4620,0.0403,0.0366,0.0489,0.1212,11468
"11469","scaffold_145",1550001,1600000,1573205,4343,0.0882,0.0944,0.1014,0.0533,11469
"11470","scaffold_145",1600001,1650000,1624433,4992,0.1419,0.1429,0.152,0.0332,11470
"11471","scaffold_145",1650001,1700000,1675150,4732,0.0738,0.0883,0.0978,0.0961,11471
"11472","scaffold_145",1700001,1750000,1725295,4691,0.0765,0.0661,0.0804,0.0601,11472
"11473","scaffold_145",1750001,1800000,1775823,4735,0.0962,0.0907,0.1018,0.0431,11473
"11474","scaffold_145",1800001,1850000,1825832,4102,0.0653,0.0762,0.0804,0.065,11474
"11475","scaffold_145",1850001,1900000,1874814,4160,0.068,0.0703,0.0891,0.1279,11475
"11476","scaffold_145",1900001,1950000,1926140,4811,0.0419,0.0414,0.0512,0.1039,11476
"11477","scaffold_145",1950001,2000000,1976181,4779,0.0511,0.061,0.0664,0.0863,11477
"11478","scaffold_145",2000001,2050000,2023268,4743,0.0486,0.0509,0.0593,0.0898,11478
"11479","scaffold_145",2050001,2100000,2071996,4681,0.0582,0.046,0.0606,0.0752,11479
"11480","scaffold_146",1,50000,25207,5258,0.0943,0.1134,0.1126,0.0414,11480
"11481","scaffold_146",50001,100000,75372,5191,0.0727,0.0712,0.0845,0.0812,11481
"11482","scaffold_146",100001,150000,123750,4775,0.0596,0.06,0.0709,0.0868,11482
"11483","scaffold_146",150001,200000,175678,5442,0.077,0.0646,0.0837,0.0839,11483
"11484","scaffold_146",200001,250000,224288,5454,0.0952,0.0971,0.1169,0.099,11484
"11485","scaffold_146",250001,300000,275609,5034,0.1047,0.1026,0.1168,0.0606,11485
"11486","scaffold_146",300001,350000,325241,4601,0.0814,0.08,0.1027,0.1212,11486
